,timestamp,GW_Temp_PT_C,alphaQf,betaQfSd,betaQfMAD,yearMonth,wetQf,GW_Level_ft
6661,7/25/2021 23:00,15.69,0,0,0,2021-07,0,3.63
6662,7/25/2021 23:10,15.69,0,0,0,2021-07,0,3.63
6663,7/25/2021 23:20,15.69,0,0,0,2021-07,0,3.63
6664,7/25/2021 23:30,15.69,0,0,0,2021-07,0,3.63
6665,7/25/2021 23:40,15.69,0,0,0,2021-07,0,3.63
6666,7/25/2021 23:50,15.69,0,0,0,2021-07,0,3.63
6667,7/26/2021 0:00,15.69,0,0,0,2021-07,0,3.63
6668,7/26/2021 0:10,15.69,0,0,0,2021-07,0,3.63
6669,7/26/2021 0:20,15.69,0,0,0,2021-07,0,3.63
6670,7/26/2021 0:30,15.69,0,0,0,2021-07,0,3.63
6671,7/26/2021 0:40,15.69,0,0,0,2021-07,0,3.63
6672,7/26/2021 0:50,15.69,0,0,0,2021-07,0,3.63
6673,7/26/2021 1:00,15.69,0,0,0,2021-07,0,3.63
6674,7/26/2021 1:10,15.69,0,0,0,2021-07,0,3.63
6675,7/26/2021 1:20,15.69,0,0,0,2021-07,0,3.63
6676,7/26/2021 1:30,15.69,0,0,0,2021-07,0,3.63
6677,7/26/2021 1:40,15.69,0,0,0,2021-07,0,3.63
6678,7/26/2021 1:50,15.69,0,0,0,2021-07,0,3.63
6679,7/26/2021 2:00,15.69,0,0,0,2021-07,0,3.63
6680,7/26/2021 2:10,15.69,0,0,0,2021-07,0,3.63
6681,7/26/2021 2:20,15.69,0,0,0,2021-07,0,3.63
6682,7/26/2021 2:30,15.69,0,0,0,2021-07,0,3.63
6683,7/26/2021 2:40,15.69,0,0,0,2021-07,0,3.63
6684,7/26/2021 2:50,15.69,0,0,0,2021-07,0,3.63
6685,7/26/2021 3:00,15.69,0,0,0,2021-07,0,3.63
6686,7/26/2021 3:10,15.69,0,0,0,2021-07,0,3.63
6687,7/26/2021 3:20,15.69,0,0,0,2021-07,0,3.63
6688,7/26/2021 3:30,15.69,0,0,0,2021-07,0,3.63
6689,7/26/2021 3:40,15.69,0,0,0,2021-07,0,3.63
6690,7/26/2021 3:50,15.69,0,0,0,2021-07,0,3.63
6691,7/26/2021 4:00,15.69,0,0,0,2021-07,0,3.63
6692,7/26/2021 4:10,15.69,0,0,0,2021-07,0,3.63
6693,7/26/2021 4:20,15.69,0,0,0,2021-07,0,3.63
6694,7/26/2021 4:30,15.69,0,0,0,2021-07,0,3.63
6695,7/26/2021 4:40,15.69,0,0,0,2021-07,0,3.63
6696,7/26/2021 4:50,15.69,0,0,0,2021-07,0,3.63
6697,7/26/2021 5:00,15.69,0,0,0,2021-07,0,3.63
6698,7/26/2021 5:10,15.69,0,0,0,2021-07,0,3.63
6699,7/26/2021 5:20,15.69,0,0,0,2021-07,0,3.63
6700,7/26/2021 5:30,15.69,0,0,0,2021-07,0,3.63
6701,7/26/2021 5:40,15.69,0,0,0,2021-07,0,3.63
6702,7/26/2021 5:50,15.69,0,0,0,2021-07,0,3.63
6703,7/26/2021 6:00,15.69,0,0,0,2021-07,0,3.63
6704,7/26/2021 6:10,15.69,0,0,0,2021-07,0,3.63
6705,7/26/2021 6:20,15.69,0,0,0,2021-07,0,3.63
6706,7/26/2021 6:30,15.69,0,0,0,2021-07,0,3.63
6707,7/26/2021 6:40,15.69,0,0,0,2021-07,0,3.63
6708,7/26/2021 6:50,15.69,0,0,0,2021-07,0,3.63
6709,7/26/2021 7:00,15.69,0,0,0,2021-07,0,3.63
6710,7/26/2021 7:10,15.69,0,0,0,2021-07,0,3.63
6711,7/26/2021 7:20,15.69,0,0,0,2021-07,0,3.63
6712,7/26/2021 7:30,15.69,0,0,0,2021-07,0,3.63
6713,7/26/2021 7:40,15.69,0,0,0,2021-07,0,3.63
6714,7/26/2021 7:50,15.69,0,0,0,2021-07,0,3.63
6715,7/26/2021 8:00,15.69,0,0,0,2021-07,0,3.63
6716,7/26/2021 8:10,15.69,0,0,0,2021-07,0,3.63
6717,7/26/2021 8:20,15.69,0,0,0,2021-07,0,3.63
6718,7/26/2021 8:30,15.69,0,0,0,2021-07,0,3.63
6719,7/26/2021 8:40,15.69,0,0,0,2021-07,0,3.63
6720,7/26/2021 8:50,15.69,0,0,0,2021-07,0,3.63
6721,7/26/2021 9:00,15.69,0,0,0,2021-07,0,3.63
6722,7/26/2021 9:10,15.69,0,0,0,2021-07,0,3.63
6723,7/26/2021 9:20,15.69,0,0,0,2021-07,0,3.63
6724,7/26/2021 9:30,15.69,0,0,0,2021-07,0,3.63
6725,7/26/2021 9:40,15.69,0,0,0,2021-07,0,3.63
6726,7/26/2021 9:50,15.69,0,0,0,2021-07,0,3.63
6727,7/26/2021 10:00,15.69,0,0,0,2021-07,0,3.63
6728,7/26/2021 10:10,15.69,0,0,0,2021-07,0,3.63
6729,7/26/2021 10:20,15.69,0,0,0,2021-07,0,3.63
6730,7/26/2021 10:30,15.69,0,0,0,2021-07,0,3.63
6731,7/26/2021 10:40,15.69,0,0,0,2021-07,0,3.63
6732,7/26/2021 10:50,15.69,0,0,0,2021-07,0,3.63
6733,7/26/2021 11:00,15.69,0,0,0,2021-07,0,3.63
6734,7/26/2021 11:10,15.69,0,0,0,2021-07,0,3.63
6735,7/26/2021 11:20,15.69,0,0,0,2021-07,0,3.63
6736,7/26/2021 11:30,15.69,0,0,0,2021-07,0,3.63
6737,7/26/2021 11:40,15.69,0,0,0,2021-07,0,3.63
6738,7/26/2021 11:50,15.69,0,0,0,2021-07,0,3.63
6739,7/26/2021 12:00,15.63,0,1,1,2021-07,0,-9999
6740,7/26/2021 12:10,15.69,0,0,0,2021-07,0,3.63
6741,7/26/2021 12:20,15.69,0,0,0,2021-07,0,3.63
6742,7/26/2021 12:30,15.69,0,0,0,2021-07,0,3.63
6743,7/26/2021 12:40,15.69,0,0,0,2021-07,0,3.63
6744,7/26/2021 12:50,15.69,0,0,0,2021-07,0,3.63
6745,7/26/2021 13:00,15.69,0,0,0,2021-07,0,3.63
6746,7/26/2021 13:10,15.69,0,0,0,2021-07,0,3.63
6747,7/26/2021 13:20,15.69,0,0,0,2021-07,0,3.63
6748,7/26/2021 13:30,15.69,0,0,0,2021-07,0,3.63
6749,7/26/2021 13:40,15.69,0,0,0,2021-07,0,3.63
6750,7/26/2021 13:50,15.69,0,0,0,2021-07,0,3.63
6751,7/26/2021 14:00,15.69,0,0,0,2021-07,0,3.63
6752,7/26/2021 14:10,15.69,0,0,0,2021-07,0,3.63
6753,7/26/2021 14:20,15.69,0,0,0,2021-07,0,3.63
6754,7/26/2021 14:30,15.69,0,0,0,2021-07,0,3.63
6755,7/26/2021 14:40,15.69,0,0,0,2021-07,0,3.63
6756,7/26/2021 14:50,15.69,0,0,0,2021-07,0,3.63
6757,7/26/2021 15:00,15.69,0,0,0,2021-07,0,3.63
6758,7/26/2021 15:10,15.69,0,0,0,2021-07,0,3.63
6759,7/26/2021 15:20,15.69,0,0,0,2021-07,0,3.63
6760,7/26/2021 15:30,15.69,0,0,0,2021-07,0,3.63
6761,7/26/2021 15:40,15.69,0,0,0,2021-07,0,3.63
6762,7/26/2021 15:50,15.69,0,0,0,2021-07,0,3.63
6763,7/26/2021 16:00,15.69,0,0,0,2021-07,0,-9999
6764,7/26/2021 16:10,15.69,0,0,0,2021-07,0,-9999
6765,7/26/2021 16:20,15.63,0,0,0,2021-07,0,3.62
6766,7/26/2021 16:30,15.69,0,0,0,2021-07,0,3.62
6767,7/26/2021 16:40,15.69,0,0,0,2021-07,0,3.62
6768,7/26/2021 16:50,15.69,0,0,0,2021-07,0,3.62
6769,7/26/2021 17:00,15.63,0,0,0,2021-07,0,3.62
6770,7/26/2021 17:10,15.69,0,0,0,2021-07,0,3.62
6771,7/26/2021 17:20,15.63,0,0,0,2021-07,0,3.62
6772,7/26/2021 17:30,15.63,0,0,0,2021-07,0,3.62
6773,7/26/2021 17:40,15.63,0,0,0,2021-07,0,3.62
6774,7/26/2021 17:50,15.63,0,0,0,2021-07,0,3.62
6775,7/26/2021 18:00,15.63,0,0,0,2021-07,0,3.62
6776,7/26/2021 18:10,15.63,0,0,0,2021-07,0,3.62
6777,7/26/2021 18:20,15.63,0,0,0,2021-07,0,3.62
6778,7/26/2021 18:30,15.63,0,0,0,2021-07,0,3.62
6779,7/26/2021 18:40,15.63,0,0,0,2021-07,0,3.62
6780,7/26/2021 18:50,15.63,0,0,0,2021-07,0,3.62
6781,7/26/2021 19:00,15.63,0,0,0,2021-07,0,3.62
6782,7/26/2021 19:10,15.69,0,0,0,2021-07,0,3.62
6783,7/26/2021 19:20,15.63,0,0,0,2021-07,0,3.62
6784,7/26/2021 19:30,15.63,0,0,0,2021-07,0,3.62
6785,7/26/2021 19:40,15.63,0,0,0,2021-07,0,3.62
6786,7/26/2021 19:50,15.63,0,0,0,2021-07,0,3.62
6787,7/26/2021 20:00,15.63,0,0,0,2021-07,0,3.62
6788,7/26/2021 20:10,15.63,0,0,0,2021-07,0,3.62
6789,7/26/2021 20:20,15.63,0,0,0,2021-07,0,3.62
6790,7/26/2021 20:30,15.63,0,0,0,2021-07,0,3.62
6791,7/26/2021 20:40,15.63,0,0,0,2021-07,0,3.62
6792,7/26/2021 20:50,15.63,0,0,0,2021-07,0,3.62
6793,7/26/2021 21:00,15.63,0,0,0,2021-07,0,3.62
6794,7/26/2021 21:10,15.63,0,0,0,2021-07,0,3.62
6795,7/26/2021 21:20,15.63,0,0,0,2021-07,0,3.62
6796,7/26/2021 21:30,15.63,0,0,0,2021-07,0,3.62
6797,7/26/2021 21:40,15.63,0,0,0,2021-07,0,-9999
6798,7/26/2021 21:50,15.63,0,0,0,2021-07,0,3.62
6799,7/26/2021 22:00,15.63,0,0,0,2021-07,0,3.62
6800,7/26/2021 22:10,15.63,0,0,0,2021-07,0,3.62
6801,7/26/2021 22:20,15.63,0,0,0,2021-07,0,3.62
6802,7/26/2021 22:30,15.63,0,0,0,2021-07,0,3.62
6803,7/26/2021 22:40,15.63,0,0,0,2021-07,0,3.62
6804,7/26/2021 22:50,15.63,0,0,0,2021-07,0,3.62
6805,7/26/2021 23:00,15.63,0,0,0,2021-07,0,3.62
6806,7/26/2021 23:10,15.63,0,0,0,2021-07,0,3.62
6807,7/26/2021 23:20,15.63,0,0,0,2021-07,0,3.62
6808,7/26/2021 23:30,15.63,0,0,0,2021-07,0,3.62
6809,7/26/2021 23:40,15.63,0,0,0,2021-07,0,3.62
6810,7/26/2021 23:50,15.63,0,0,0,2021-07,0,3.62
6811,7/27/2021 0:00,15.63,0,0,0,2021-07,0,3.62
6812,7/27/2021 0:10,15.63,0,0,0,2021-07,0,3.62
6813,7/27/2021 0:20,15.63,0,0,0,2021-07,0,3.62
6814,7/27/2021 0:30,15.63,0,0,0,2021-07,0,3.62
6815,7/27/2021 0:40,15.63,0,0,0,2021-07,0,3.62
6816,7/27/2021 0:50,15.63,0,0,0,2021-07,0,3.62
6817,7/27/2021 1:00,15.63,0,0,0,2021-07,0,3.62
6818,7/27/2021 1:10,15.63,0,0,0,2021-07,0,3.62
6819,7/27/2021 1:20,15.63,0,0,0,2021-07,0,3.62
6820,7/27/2021 1:30,15.63,0,0,0,2021-07,0,3.62
6821,7/27/2021 1:40,15.63,0,0,0,2021-07,0,3.62
6822,7/27/2021 1:50,15.63,0,0,0,2021-07,0,3.62
6823,7/27/2021 2:00,15.63,0,0,0,2021-07,0,3.62
6824,7/27/2021 2:10,15.69,0,0,0,2021-07,0,3.62
6825,7/27/2021 2:20,15.63,0,0,0,2021-07,0,3.62
6826,7/27/2021 2:30,15.63,0,0,0,2021-07,0,3.62
6827,7/27/2021 2:40,15.63,0,0,0,2021-07,0,3.62
6828,7/27/2021 2:50,15.63,0,0,0,2021-07,0,3.62
6829,7/27/2021 3:00,15.69,0,0,0,2021-07,0,3.62
6830,7/27/2021 3:10,15.63,0,0,0,2021-07,0,3.62
6831,7/27/2021 3:20,15.63,0,0,0,2021-07,0,3.62
6832,7/27/2021 3:30,15.69,0,0,0,2021-07,0,3.62
6833,7/27/2021 3:40,15.63,0,0,0,2021-07,0,-9999
6834,7/27/2021 3:50,15.63,0,0,0,2021-07,0,3.61
6835,7/27/2021 4:00,15.69,0,0,0,2021-07,0,-9999
6836,7/27/2021 4:10,15.69,0,0,0,2021-07,0,3.61
6837,7/27/2021 4:20,15.69,0,0,0,2021-07,0,3.61
6838,7/27/2021 4:30,15.69,0,0,0,2021-07,0,3.61
6839,7/27/2021 4:40,15.69,0,0,0,2021-07,0,3.61
6840,7/27/2021 4:50,15.69,0,0,0,2021-07,0,3.61
6841,7/27/2021 5:00,15.69,0,0,0,2021-07,0,3.61
6842,7/27/2021 5:10,15.69,0,0,0,2021-07,0,3.61
6843,7/27/2021 5:20,15.69,0,0,0,2021-07,0,3.61
6844,7/27/2021 5:30,15.69,0,0,0,2021-07,0,3.61
6845,7/27/2021 5:40,15.69,0,0,0,2021-07,0,3.61
6846,7/27/2021 5:50,15.69,0,0,0,2021-07,0,3.61
6847,7/27/2021 6:00,15.69,0,0,0,2021-07,0,3.61
6848,7/27/2021 6:10,15.69,0,0,0,2021-07,0,3.61
6849,7/27/2021 6:20,15.69,0,0,0,2021-07,0,3.61
6850,7/27/2021 6:30,15.69,0,0,0,2021-07,0,3.61
6851,7/27/2021 6:40,15.69,0,0,0,2021-07,0,3.61
6852,7/27/2021 6:50,15.69,0,0,0,2021-07,0,3.61
6853,7/27/2021 7:00,15.69,0,0,0,2021-07,0,3.61
6854,7/27/2021 7:10,15.69,0,0,0,2021-07,0,3.61
6855,7/27/2021 7:20,15.69,0,0,0,2021-07,0,3.61
6856,7/27/2021 7:30,15.69,0,0,0,2021-07,0,3.61
6857,7/27/2021 7:40,15.69,0,0,0,2021-07,0,3.61
6858,7/27/2021 7:50,15.69,0,0,0,2021-07,0,3.61
6859,7/27/2021 8:00,15.69,0,0,0,2021-07,0,3.61
6860,7/27/2021 8:10,15.69,0,0,0,2021-07,0,3.61
6861,7/27/2021 8:20,15.69,0,0,0,2021-07,0,3.61
6862,7/27/2021 8:30,15.69,0,0,0,2021-07,0,3.61
6863,7/27/2021 8:40,15.69,0,0,0,2021-07,0,3.61
6864,7/27/2021 8:50,15.69,0,0,0,2021-07,0,3.61
6865,7/27/2021 9:00,15.69,0,0,0,2021-07,0,3.61
6866,7/27/2021 9:10,15.69,0,0,0,2021-07,0,3.61
6867,7/27/2021 9:20,15.69,0,0,0,2021-07,0,3.61
6868,7/27/2021 9:30,15.69,0,0,0,2021-07,0,3.61
6869,7/27/2021 9:40,15.69,0,0,0,2021-07,0,3.61
6870,7/27/2021 9:50,15.69,0,0,0,2021-07,0,3.61
6871,7/27/2021 10:00,15.69,0,0,0,2021-07,0,3.61
6872,7/27/2021 10:10,15.69,0,0,0,2021-07,0,3.61
6873,7/27/2021 10:20,15.69,0,0,0,2021-07,0,3.61
6874,7/27/2021 10:30,15.69,0,0,0,2021-07,0,3.61
6875,7/27/2021 10:40,15.75,0,0,0,2021-07,0,3.61
6876,7/27/2021 10:50,15.69,0,0,0,2021-07,0,3.61
6877,7/27/2021 11:00,15.69,0,0,0,2021-07,0,3.61
6878,7/27/2021 11:10,15.75,0,0,0,2021-07,0,3.61
6879,7/27/2021 11:20,15.75,0,0,0,2021-07,0,3.61
6880,7/27/2021 11:30,15.75,0,0,0,2021-07,0,3.61
6881,7/27/2021 11:40,15.69,0,0,0,2021-07,0,3.61
6882,7/27/2021 11:50,15.69,0,0,0,2021-07,0,3.61
6883,7/27/2021 12:00,15.75,0,0,0,2021-07,0,3.61
6884,7/27/2021 12:10,15.75,0,0,0,2021-07,0,3.61
6885,7/27/2021 12:20,15.75,0,0,0,2021-07,0,3.61
6886,7/27/2021 12:30,15.69,0,0,0,2021-07,0,3.61
6887,7/27/2021 12:40,15.75,0,0,0,2021-07,0,3.61
6888,7/27/2021 12:50,15.69,0,0,0,2021-07,0,3.61
6889,7/27/2021 13:00,15.69,0,0,0,2021-07,0,3.61
6890,7/27/2021 13:10,15.75,0,0,0,2021-07,0,3.61
6891,7/27/2021 13:20,15.75,0,0,0,2021-07,0,3.61
6892,7/27/2021 13:30,15.75,0,0,0,2021-07,0,3.61
6893,7/27/2021 13:40,15.75,0,0,0,2021-07,0,3.61
6894,7/27/2021 13:50,15.75,0,0,0,2021-07,0,3.61
6895,7/27/2021 14:00,15.75,0,0,0,2021-07,0,3.61
6896,7/27/2021 14:10,15.75,0,0,0,2021-07,0,3.61
6897,7/27/2021 14:20,15.75,0,0,0,2021-07,0,3.61
6898,7/27/2021 14:30,15.75,0,0,0,2021-07,0,3.61
6899,7/27/2021 14:40,15.75,0,0,0,2021-07,0,3.61
6900,7/27/2021 14:50,15.75,0,0,0,2021-07,0,3.61
6901,7/27/2021 15:00,15.75,0,0,0,2021-07,0,3.61
6902,7/27/2021 15:10,15.75,0,0,0,2021-07,0,-9999
6903,7/27/2021 15:20,15.75,0,0,0,2021-07,0,-9999
6904,7/27/2021 15:30,15.75,0,0,0,2021-07,0,3.6
6905,7/27/2021 15:40,15.75,0,0,0,2021-07,0,3.6
6906,7/27/2021 15:50,15.75,0,0,0,2021-07,0,3.6
6907,7/27/2021 16:00,15.75,0,0,0,2021-07,0,3.6
6908,7/27/2021 16:10,15.75,0,0,0,2021-07,0,3.6
6909,7/27/2021 16:20,15.75,0,0,0,2021-07,0,3.6
6910,7/27/2021 16:30,15.75,0,0,0,2021-07,0,3.6
6911,7/27/2021 16:40,15.75,0,0,0,2021-07,0,3.6
6912,7/27/2021 16:50,15.75,0,0,0,2021-07,0,3.6
6913,7/27/2021 17:00,15.75,0,0,0,2021-07,0,3.6
6914,7/27/2021 17:10,15.75,0,0,0,2021-07,0,3.6
6915,7/27/2021 17:20,15.69,0,1,1,2021-07,0,-9999
6916,7/27/2021 17:30,15.75,0,0,0,2021-07,0,3.6
6917,7/27/2021 17:40,15.75,0,0,0,2021-07,0,3.6
6918,7/27/2021 17:50,15.75,0,0,0,2021-07,0,3.6
6919,7/27/2021 18:00,15.75,0,0,0,2021-07,0,3.6
6920,7/27/2021 18:10,15.75,0,0,0,2021-07,0,3.6
6921,7/27/2021 18:20,15.75,0,0,0,2021-07,0,3.6
6922,7/27/2021 18:30,15.75,0,0,0,2021-07,0,3.6
6923,7/27/2021 18:40,15.75,0,0,0,2021-07,0,3.6
6924,7/27/2021 18:50,15.75,0,0,0,2021-07,0,3.6
6925,7/27/2021 19:00,15.75,0,0,0,2021-07,0,3.6
6926,7/27/2021 19:10,15.75,0,0,0,2021-07,0,3.6
6927,7/27/2021 19:20,15.75,0,0,0,2021-07,0,3.59
6928,7/27/2021 19:30,15.75,0,0,0,2021-07,0,3.59
6929,7/27/2021 19:40,15.75,0,0,0,2021-07,0,3.59
6930,7/27/2021 19:50,15.75,0,0,0,2021-07,0,3.59
6931,7/27/2021 20:00,15.75,0,0,0,2021-07,0,3.59
6932,7/27/2021 20:10,15.75,0,0,0,2021-07,0,3.59
6933,7/27/2021 20:20,15.75,0,0,0,2021-07,0,3.59
6934,7/27/2021 20:30,15.75,0,0,0,2021-07,0,3.59
6935,7/27/2021 20:40,15.75,0,0,0,2021-07,0,3.59
6936,7/27/2021 20:50,15.75,0,0,0,2021-07,0,3.59
6937,7/27/2021 21:00,15.75,0,0,0,2021-07,0,3.59
6938,7/27/2021 21:10,15.75,0,0,0,2021-07,0,3.59
6939,7/27/2021 21:20,15.75,0,0,0,2021-07,0,3.59
6940,7/27/2021 21:30,15.75,0,0,0,2021-07,0,3.59
6941,7/27/2021 21:40,15.75,0,0,0,2021-07,0,3.59
6942,7/27/2021 21:50,15.69,0,1,1,2021-07,0,-9999
6943,7/27/2021 22:00,15.75,0,0,0,2021-07,0,3.59
6944,7/27/2021 22:10,15.75,0,0,0,2021-07,0,3.59
6945,7/27/2021 22:20,15.75,0,0,0,2021-07,0,3.59
6946,7/27/2021 22:30,15.75,0,0,0,2021-07,0,3.59
6947,7/27/2021 22:40,15.75,0,0,0,2021-07,0,3.59
6948,7/27/2021 22:50,15.75,0,0,0,2021-07,0,3.59
6949,7/27/2021 23:00,15.75,0,0,0,2021-07,0,3.59
6950,7/27/2021 23:10,15.75,0,0,0,2021-07,0,3.59
6951,7/27/2021 23:20,15.75,0,0,0,2021-07,0,3.58
6952,7/27/2021 23:30,15.75,0,0,0,2021-07,0,3.58
6953,7/27/2021 23:40,15.75,0,0,0,2021-07,0,3.58
6954,7/27/2021 23:50,15.75,0,0,0,2021-07,0,3.58
6955,7/28/2021 0:00,15.75,0,0,0,2021-07,0,3.58
6956,7/28/2021 0:10,15.75,0,0,0,2021-07,0,3.58
6957,7/28/2021 0:20,15.75,0,0,0,2021-07,0,3.58
6958,7/28/2021 0:30,15.75,0,0,0,2021-07,0,3.58
6959,7/28/2021 0:40,15.75,0,0,0,2021-07,0,3.58
6960,7/28/2021 0:50,15.75,0,0,0,2021-07,0,3.58
6961,7/28/2021 1:00,15.75,0,0,0,2021-07,0,3.58
6962,7/28/2021 1:10,15.75,0,0,0,2021-07,0,3.58
6963,7/28/2021 1:20,15.75,0,0,0,2021-07,0,3.58
6964,7/28/2021 1:30,15.75,0,0,0,2021-07,0,3.58
6965,7/28/2021 1:40,15.75,0,0,0,2021-07,0,3.58
6966,7/28/2021 1:50,15.75,0,0,0,2021-07,0,3.58
6967,7/28/2021 2:00,15.75,0,0,0,2021-07,0,3.58
6968,7/28/2021 2:10,15.75,0,0,0,2021-07,0,3.58
6969,7/28/2021 2:20,15.75,0,0,0,2021-07,0,3.58
6970,7/28/2021 2:30,15.75,0,0,0,2021-07,0,3.58
6971,7/28/2021 2:40,15.75,0,0,0,2021-07,0,3.58
6972,7/28/2021 2:50,15.75,0,0,0,2021-07,0,3.58
6973,7/28/2021 3:00,15.75,0,0,0,2021-07,0,3.58
6974,7/28/2021 3:10,15.75,0,0,0,2021-07,0,3.58
6975,7/28/2021 3:20,15.75,0,0,0,2021-07,0,3.58
6976,7/28/2021 3:30,15.81,0,0,1,2021-07,0,-9999
6977,7/28/2021 3:40,15.81,0,0,0,2021-07,0,3.58
6978,7/28/2021 3:50,15.75,0,0,1,2021-07,0,-9999
6979,7/28/2021 4:00,15.81,0,0,0,2021-07,0,3.58
6980,7/28/2021 4:10,15.81,0,0,0,2021-07,0,3.58
6981,7/28/2021 4:20,15.81,0,0,0,2021-07,0,3.58
6982,7/28/2021 4:30,15.81,0,0,0,2021-07,0,3.58
6983,7/28/2021 4:40,15.81,0,0,0,2021-07,0,3.58
6984,7/28/2021 4:50,15.81,0,0,0,2021-07,0,3.58
6985,7/28/2021 5:00,15.81,0,0,0,2021-07,0,3.58
6986,7/28/2021 5:10,15.81,0,0,0,2021-07,0,3.58
6987,7/28/2021 5:20,15.81,0,0,0,2021-07,0,3.58
6988,7/28/2021 5:30,15.81,0,0,0,2021-07,0,3.58
6989,7/28/2021 5:40,15.81,0,0,0,2021-07,0,3.58
6990,7/28/2021 5:50,15.81,0,0,0,2021-07,0,3.58
6991,7/28/2021 6:00,15.81,0,0,0,2021-07,0,3.58
6992,7/28/2021 6:10,15.81,0,0,0,2021-07,0,3.58
6993,7/28/2021 6:20,15.81,0,0,0,2021-07,0,3.58
6994,7/28/2021 6:30,15.81,0,0,0,2021-07,0,3.58
6995,7/28/2021 6:40,15.81,0,0,0,2021-07,0,3.58
6996,7/28/2021 6:50,15.81,0,0,0,2021-07,0,3.58
6997,7/28/2021 7:00,15.81,0,0,0,2021-07,0,3.58
6998,7/28/2021 7:10,15.81,0,0,0,2021-07,0,3.58
6999,7/28/2021 7:20,15.81,0,0,0,2021-07,0,3.58
7000,7/28/2021 7:30,15.81,0,0,0,2021-07,0,3.58
7001,7/28/2021 7:40,15.88,0,0,0,2021-07,0,3.58
7002,7/28/2021 7:50,15.88,0,0,0,2021-07,0,3.58
7003,7/28/2021 8:00,15.81,0,0,0,2021-07,0,3.58
7004,7/28/2021 8:10,15.81,0,0,0,2021-07,0,3.58
7005,7/28/2021 8:20,15.88,0,0,0,2021-07,0,3.58
7006,7/28/2021 8:30,15.88,0,0,0,2021-07,0,3.58
7007,7/28/2021 8:40,15.88,0,0,0,2021-07,0,3.58
7008,7/28/2021 8:50,15.88,0,0,0,2021-07,0,3.58
7009,7/28/2021 9:00,15.88,0,0,0,2021-07,0,3.58
7010,7/28/2021 9:10,15.88,0,0,0,2021-07,0,3.58
7011,7/28/2021 9:20,15.88,0,0,0,2021-07,0,3.58
7012,7/28/2021 9:30,15.88,0,0,0,2021-07,0,3.58
7013,7/28/2021 9:40,15.88,0,0,0,2021-07,0,3.57
7014,7/28/2021 9:50,15.88,0,0,0,2021-07,0,3.57
7015,7/28/2021 10:00,15.88,0,0,0,2021-07,0,3.57
7016,7/28/2021 10:10,15.88,0,0,0,2021-07,0,3.57
7017,7/28/2021 10:20,15.88,0,0,0,2021-07,0,3.57
7018,7/28/2021 10:30,15.88,0,0,0,2021-07,0,3.57
7019,7/28/2021 10:40,15.88,0,0,0,2021-07,0,3.57
7020,7/28/2021 10:50,15.88,0,0,0,2021-07,0,3.57
7021,7/28/2021 11:00,15.88,0,0,0,2021-07,0,3.57
7022,7/28/2021 11:10,15.88,0,0,0,2021-07,0,3.57
7023,7/28/2021 11:20,15.88,0,0,0,2021-07,0,3.57
7024,7/28/2021 11:30,15.88,0,0,0,2021-07,0,3.57
7025,7/28/2021 11:40,15.88,0,0,0,2021-07,0,3.57
7026,7/28/2021 11:50,15.88,0,0,0,2021-07,0,3.57
7027,7/28/2021 12:00,15.88,0,0,0,2021-07,0,3.57
7028,7/28/2021 12:10,15.88,0,0,0,2021-07,0,3.57
7029,7/28/2021 12:20,15.88,0,0,0,2021-07,0,3.57
7030,7/28/2021 12:30,15.88,0,0,0,2021-07,0,3.57
7031,7/28/2021 12:40,15.88,0,0,0,2021-07,0,3.57
7032,7/28/2021 12:50,15.88,0,0,0,2021-07,0,3.57
7033,7/28/2021 13:00,15.88,0,0,0,2021-07,0,3.57
7034,7/28/2021 13:10,15.88,0,0,0,2021-07,0,3.57
7035,7/28/2021 13:20,15.94,0,0,0,2021-07,0,3.57
7036,7/28/2021 13:30,15.88,0,0,0,2021-07,0,3.57
7037,7/28/2021 13:40,15.94,0,0,0,2021-07,0,3.57
7038,7/28/2021 13:50,15.88,0,0,0,2021-07,0,3.57
7039,7/28/2021 14:00,15.94,0,0,0,2021-07,0,3.57
7040,7/28/2021 14:10,15.94,0,0,0,2021-07,0,3.57
7041,7/28/2021 14:20,15.94,0,0,0,2021-07,0,3.57
7042,7/28/2021 14:30,15.88,0,0,0,2021-07,0,3.57
7043,7/28/2021 14:40,15.94,0,0,0,2021-07,0,3.57
7044,7/28/2021 14:50,15.94,0,0,0,2021-07,0,3.57
7045,7/28/2021 15:00,15.88,0,0,0,2021-07,0,3.57
7046,7/28/2021 15:10,15.94,0,0,0,2021-07,0,3.57
7047,7/28/2021 15:20,15.94,0,0,0,2021-07,0,3.57
7048,7/28/2021 15:30,15.94,0,0,0,2021-07,0,3.57
7049,7/28/2021 15:40,15.94,0,0,0,2021-07,0,3.57
7050,7/28/2021 15:50,15.94,0,0,0,2021-07,0,3.57
7051,7/28/2021 16:00,15.94,0,0,0,2021-07,0,3.56
7052,7/28/2021 16:10,15.94,0,0,0,2021-07,0,3.56
7053,7/28/2021 16:20,15.94,0,0,0,2021-07,0,3.56
7054,7/28/2021 16:30,15.94,0,0,0,2021-07,0,3.56
7055,7/28/2021 16:40,15.94,0,0,0,2021-07,0,3.56
7056,7/28/2021 16:50,15.94,0,0,0,2021-07,0,3.55
7057,7/28/2021 17:00,15.94,0,0,0,2021-07,0,3.56
7058,7/28/2021 17:10,15.94,0,0,0,2021-07,0,3.56
